0.2
0.41
0.62
0.79
1.25
1.6
1.7
1.8
1.93
2.28
2.59
2.94
3.36
4.05
5.43
6.83
9.46
11.84
13.03
14.41
17.41
20.37
21.64
22.14
23.7
26.91
28.56
29.89
32.41
34.51
35.68
36.36
36.69
36.75
36.9
37.17
37.34
